iso3,country,eligible,recommendation_category,recommended_program_profile,PRIORITY,program_profile,program_profile_score
SMR,San Marino,False,D_excluded,economic_legal,0.0,energy_logistics,0.6805250703835594
LUX,Luxembourg,False,D_excluded,economic_legal,0.0,energy_logistics,0.6785710696421108
MCO,Monaco,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.673683270309053
MNP,Northern Mariana Islands,False,D_excluded,energy_logistics,0.0,energy_logistics,0.6260687932995492
SVN,Slovenia,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.610976335191111
LTU,Lithuania,False,D_excluded,economic_legal,0.0,energy_logistics,0.6086285608449984
VIR,Virgin Islands (US),False,D_excluded,economic_legal,0.0,energy_logistics,0.6032548178053844
CYM,Cayman Islands,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.5989329355339262
DNK,Denmark,False,D_excluded,economic_legal,0.0,energy_logistics,0.5963108049823703
BEL,Belgium,False,D_excluded,economic_legal,0.0,energy_logistics,0.5939683508898862
MKD,North Macedonia,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.5923079564975093
XKX,Kosovo,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.575416000518459
NLD,Netherlands,False,D_excluded,economic_legal,0.0,energy_logistics,0.5744954296085382
HUN,Hungary,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.5223517424282899
EST,Estonia,False,D_excluded,economic_legal,0.0,energy_logistics,0.5107545281451067
BGR,Bulgaria,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.5079877385826672
CHE,Switzerland,False,D_excluded,economic_legal,0.0,energy_logistics,0.5072997266865361
HRV,Croatia,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.5070431216044957
MNE,Montenegro,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.4968263521927618
CZE,Czechia,False,D_excluded,economic_legal,0.0,energy_logistics,0.49396899922771675
ASM,American Samoa,False,D_excluded,economic_legal,0.0,energy_logistics,0.4900127958738659
AND,Andorra,False,D_excluded,economic_legal,0.0,energy_logistics,0.48816130766854793
BMU,Bermuda,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.4879785553338001
TCA,Turks and Caicos Islands,False,D_excluded,economic_legal,0.0,energy_logistics,0.4835777054246636
UZB,Uzbekistan,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.4548194643860614
GIB,Gibraltar,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.453325286814943
POL,Poland,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.45322442241165783
MAF,St. Martin (French part),False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.4503441128739003
LVA,Latvia,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.4393131738379214
PRI,Puerto Rico (US),False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.43749444075816446
GUM,Guam,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.43523032482189794
ALB,Albania,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.41736691214159877
BHS,"Bahamas, The",False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.3864411041478442
VGB,British Virgin Islands,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.37835588234319545
FRO,Faroe Islands,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.375777763471274
SWE,Sweden,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.3752207941904976
KAZ,Kazakhstan,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.3732181272751149
PRT,Portugal,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.37143945069345086
GRC,Greece,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.3693578740956288
SXM,Sint Maarten (Dutch part),False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.3646470045921923
UKR,Ukraine,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.3596502389497755
ESP,Spain,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.35355711724851935
KOR,"Korea, Rep.",False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.3455385757298799
FSM,"Micronesia, Fed. Sts.",False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.34149561316524196
NOR,Norway,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.33693824424957874
GRL,Greenland,False,D_excluded,economic_legal,0.0,energy_logistics,0.32256909305670284
AUT,Austria,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.3200128503707301
LIE,Liechtenstein,False,D_excluded,economic_legal,0.0,energy_logistics,0.2838727508958357
RUS,Russian Federation,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.27461178809871645
IMN,Isle of Man,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.273683270309053
FIN,Finland,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.2693152103382246
ROU,Romania,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.2674371063398434
CAN,Canada,False,D_excluded,economic_legal,0.0,energy_logistics,0.2490669086615618
FRA,France,False,D_excluded,economic_legal,0.0,energy_logistics,0.2442030920600114
PYF,French Polynesia,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.2270808233713737
GBR,United Kingdom,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.22071306403123447
ISL,Iceland,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.21656747378091074
DEU,Germany,False,D_excluded,economic_legal,0.0,energy_logistics,0.2110924888269242
ITA,Italy,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.20108540262314437
USA,United States,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.18837112824521518
NZL,New Zealand,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.18260373348941417
PSE,West Bank and Gaza,False,D_excluded,digital_finance_business_informatics,0.0,energy_logistics,0.17975411874896494
AUS,Australia,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.17047642237680333
JPN,Japan,False,D_excluded,economic_legal,0.0,energy_logistics,0.11034758250869593
NCL,New Caledonia,False,D_excluded,diplomatic_analytic,0.0,energy_logistics,0.019634149180071576
